單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"2,764,254,460","3,877,465,044","-1,113,210,584"
自營商(避險),"4,272,812,323","5,583,211,281","-1,310,398,958"
投信,"4,983,040,870","2,436,374,761","2,546,666,109"
外資及陸資(不含外資自營商),"67,852,365,367","74,032,413,210","-6,180,047,843"
外資自營商,"12,672,010","9,425,660","3,246,350"
合計,"79,872,473,020","85,929,464,296","-6,056,991,276"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
