單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"4,991,175,204","5,228,080,136","-236,904,932"
自營商(避險),"8,112,014,607","11,494,002,275","-3,381,987,668"
投信,"3,940,455,695","3,548,808,788","391,646,907"
外資及陸資(不含外資自營商),"103,949,331,107","118,054,378,047","-14,105,046,940"
外資自營商,"17,460,670","21,947,510","-4,486,840"
合計,"120,992,976,613","138,325,269,246","-17,332,292,633"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
