單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"1,679,276,676","2,384,197,223","-704,920,547"
自營商(避險),"5,305,496,220","6,323,834,892","-1,018,338,672"
投信,"2,429,797,450","2,256,306,749","173,490,701"
外資及陸資(不含外資自營商),"53,935,511,296","56,993,132,350","-3,057,621,054"
外資自營商,"18,001,520","20,860,100","-2,858,580"
合計,"63,350,081,642","67,957,471,214","-4,607,389,572"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
