單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"3,401,916,544","2,708,390,040","693,526,504"
自營商(避險),"4,522,385,909","5,049,379,455","-526,993,546"
投信,"2,306,997,190","2,862,764,630","-555,767,440"
外資及陸資(不含外資自營商),"69,335,911,050","76,760,143,019","-7,424,231,969"
外資自營商,"7,354,940","9,938,170","-2,583,230"
合計,"79,567,210,693","87,380,677,144","-7,813,466,451"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
