單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"8,542,197,504","3,425,997,313","5,116,200,191"
自營商(避險),"6,577,642,128","5,663,591,977","914,050,151"
投信,"2,941,531,510","2,804,743,400","136,788,110"
外資及陸資(不含外資自營商),"110,472,846,227","96,365,424,326","14,107,421,901"
外資自營商,"14,672,350","15,382,250","-709,900"
合計,"128,534,217,369","108,259,757,016","20,274,460,353"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
