單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"3,303,938,567","2,795,408,505","508,530,062"
自營商(避險),"5,741,169,858","6,933,856,565","-1,192,686,707"
投信,"3,720,281,240","3,231,938,714","488,342,526"
外資及陸資(不含外資自營商),"81,128,614,964","74,666,128,993","6,462,485,971"
外資自營商,"13,478,840","23,279,620","-9,800,780"
合計,"93,894,004,629","87,627,332,777","6,266,671,852"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
