單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"2,252,710,958","2,096,957,578","155,753,380"
自營商(避險),"5,534,809,400","6,380,257,833","-845,448,433"
投信,"3,499,160,551","2,701,482,758","797,677,793"
外資及陸資(不含外資自營商),"52,009,264,552","67,118,660,640","-15,109,396,088"
外資自營商,"19,410,200","23,177,220","-3,767,020"
合計,"63,295,945,461","78,297,358,809","-15,001,413,348"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
