單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"3,156,777,144","5,849,975,282","-2,693,198,138"
自營商(避險),"5,558,509,688","10,433,721,503","-4,875,211,815"
投信,"4,896,417,722","2,062,074,315","2,834,343,407"
外資及陸資(不含外資自營商),"106,808,656,281","91,530,037,366","15,278,618,915"
外資自營商,"17,499,800","13,575,620","3,924,180"
合計,"120,420,360,835","109,875,808,466","10,544,552,369"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
