單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"1,833,370,243","4,450,003,385","-2,616,633,142"
自營商(避險),"7,951,295,545","10,384,580,982","-2,433,285,437"
投信,"3,035,608,558","2,843,470,500","192,138,058"
外資及陸資(不含外資自營商),"129,648,847,115","92,060,615,968","37,588,231,147"
外資自營商,"41,835,600","52,971,430","-11,135,830"
合計,"142,469,121,461","109,738,670,835","32,730,450,626"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
