單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"2,567,985,246","3,550,043,999","-982,058,753"
自營商(避險),"4,696,468,086","6,295,654,422","-1,599,186,336"
投信,"2,288,159,708","3,322,508,865","-1,034,349,157"
外資及陸資(不含外資自營商),"66,475,453,574","75,708,265,974","-9,232,812,400"
外資自營商,"29,545,540","35,903,900","-6,358,360"
合計,"76,028,066,614","88,876,473,260","-12,848,406,646"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
