單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"9,506,924,584","15,501,894,334","-5,994,969,750"
自營商(避險),"9,015,588,005","16,813,391,324","-7,797,803,319"
投信,"9,720,988,187","8,202,298,391","1,518,689,796"
外資及陸資(不含外資自營商),"146,519,909,361","188,943,043,779","-42,423,134,418"
外資自營商,"35,065,310","29,881,490","5,183,820"
合計,"174,763,410,137","229,460,627,828","-54,697,217,691"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
