單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"4,176,452,116","2,169,190,767","2,007,261,349"
自營商(避險),"6,652,626,627","7,400,432,730","-747,806,103"
投信,"5,234,292,200","2,094,641,559","3,139,650,641"
外資及陸資(不含外資自營商),"79,400,428,294","68,838,769,347","10,561,658,947"
外資自營商,"25,112,800","28,294,290","-3,181,490"
合計,"95,463,799,237","80,503,034,403","14,960,764,834"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
