單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"4,793,889,379","3,929,828,729","864,060,650"
自營商(避險),"9,563,738,015","11,781,355,657","-2,217,617,642"
投信,"7,102,350,417","5,769,852,455","1,332,497,962"
外資及陸資(不含外資自營商),"95,496,557,678","91,890,630,121","3,605,927,557"
外資自營商,"401,440","117,440","284,000"
合計,"116,956,535,489","113,371,666,962","3,584,868,527"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
