單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"1,368,655,495","1,514,127,951","-145,472,456"
自營商(避險),"7,224,322,612","6,560,651,610","663,671,002"
投信,"3,207,759,429","2,273,872,224","933,887,205"
外資及陸資(不含外資自營商),"68,907,942,074","59,709,032,270","9,198,909,804"
外資自營商,"41,145,980","30,977,920","10,168,060"
合計,"80,708,679,610","70,057,684,055","10,650,995,555"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
