單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"5,647,084,435","3,470,290,775","2,176,793,660"
自營商(避險),"12,440,877,239","9,279,834,101","3,161,043,138"
投信,"6,041,844,420","6,816,487,805","-774,643,385"
外資及陸資(不含外資自營商),"108,684,140,623","100,064,541,098","8,619,599,525"
外資自營商,"53,349,530","58,141,250","-4,791,720"
合計,"132,813,946,717","119,631,153,779","13,182,792,938"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
