單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"2,800,439,961","2,661,317,269","139,122,692"
自營商(避險),"6,115,774,465","7,210,125,872","-1,094,351,407"
投信,"11,603,265,472","9,016,349,877","2,586,915,595"
外資及陸資(不含外資自營商),"103,826,789,406","92,917,385,595","10,909,403,811"
外資自營商,"33,636,470","22,888,860","10,747,610"
合計,"124,346,269,304","111,805,178,613","12,541,090,691"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
