單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"2,777,513,207","7,471,766,759","-4,694,253,552"
自營商(避險),"5,616,075,912","9,897,631,548","-4,281,555,636"
投信,"3,929,294,460","2,273,893,625","1,655,400,835"
外資及陸資(不含外資自營商),"74,582,935,377","76,532,758,730","-1,949,823,353"
外資自營商,"15,782,650","8,539,330","7,243,320"
合計,"86,905,818,956","96,176,050,662","-9,270,231,706"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
