單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"1,266,267,429","1,389,434,827","-123,167,398"
自營商(避險),"4,855,027,684","6,011,820,761","-1,156,793,077"
投信,"2,701,140,420","1,775,420,143","925,720,277"
外資及陸資(不含外資自營商),"57,645,482,112","63,883,422,894","-6,237,940,782"
外資自營商,"22,217,810","30,636,330","-8,418,520"
合計,"66,467,917,645","73,060,098,625","-6,592,180,980"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
