單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"1,890,487,170","1,731,300,707","159,186,463"
自營商(避險),"5,468,018,278","9,781,982,474","-4,313,964,196"
投信,"4,173,185,284","3,904,936,230","268,249,054"
外資及陸資(不含外資自營商),"60,161,457,032","72,723,625,477","-12,562,168,445"
外資自營商,"26,733,090","22,181,860","4,551,230"
合計,"71,693,147,764","88,141,844,888","-16,448,697,124"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
