單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"4,175,794,446","6,102,238,761","-1,926,444,315"
自營商(避險),"5,783,900,982","7,485,120,334","-1,701,219,352"
投信,"4,843,689,476","1,928,080,470","2,915,609,006"
外資及陸資(不含外資自營商),"98,895,840,815","92,603,418,054","6,292,422,761"
外資自營商,"44,375,160","28,374,410","16,000,750"
合計,"113,699,225,719","108,118,857,619","5,580,368,100"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
