單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"4,950,057,338","3,499,413,009","1,450,644,329"
自營商(避險),"8,573,517,995","7,375,418,296","1,198,099,699"
投信,"3,595,971,269","1,792,291,740","1,803,679,529"
外資及陸資(不含外資自營商),"96,775,646,660","94,775,791,619","1,999,855,041"
外資自營商,"23,134,690","31,794,720","-8,660,030"
合計,"113,895,193,262","107,442,914,664","6,452,278,598"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
