單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"5,607,301,693","4,656,644,617","950,657,076"
自營商(避險),"9,803,591,709","8,436,443,984","1,367,147,725"
投信,"6,458,170,125","6,113,309,065","344,861,060"
外資及陸資(不含外資自營商),"151,581,280,415","108,307,166,838","43,274,113,577"
外資自營商,"54,026,270","67,669,180","-13,642,910"
合計,"173,450,343,942","127,513,564,504","45,936,779,438"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
