單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"6,570,489,596","5,207,416,688","1,363,072,908"
自營商(避險),"13,492,648,316","14,462,911,383","-970,263,067"
投信,"20,723,031,649","7,516,067,026","13,206,964,623"
外資及陸資(不含外資自營商),"140,625,050,821","149,259,523,896","-8,634,473,075"
外資自營商,"154,080","241,430","-87,350"
合計,"181,411,220,382","176,445,918,993","4,965,301,389"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
