單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"2,193,674,167","2,203,848,695","-10,174,528"
自營商(避險),"4,891,384,475","5,253,408,834","-362,024,359"
投信,"3,553,539,970","5,121,766,969","-1,568,226,999"
外資及陸資(不含外資自營商),"61,174,066,597","69,671,289,895","-8,497,223,298"
外資自營商,"22,916,340","18,123,280","4,793,060"
合計,"71,812,665,209","82,250,314,393","-10,437,649,184"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
