單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"6,032,246,845","5,820,136,349","212,110,496"
自營商(避險),"10,819,372,615","13,024,203,430","-2,204,830,815"
投信,"4,814,473,823","3,783,390,928","1,031,082,895"
外資及陸資(不含外資自營商),"153,805,594,777","120,388,557,736","33,417,037,041"
外資自營商,"16,270,060","42,439,640","-26,169,580"
合計,"175,471,688,060","143,016,288,443","32,455,399,617"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
