單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"2,096,809,438","1,555,247,255","541,562,183"
自營商(避險),"5,002,000,280","5,504,268,505","-502,268,225"
投信,"3,326,169,150","1,268,537,866","2,057,631,284"
外資及陸資(不含外資自營商),"52,888,726,523","55,264,148,843","-2,375,422,320"
外資自營商,"20,930,940","20,906,260","24,680"
合計,"63,313,705,391","63,592,202,469","-278,497,078"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
