單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"3,052,834,036","2,473,224,363","579,609,673"
自營商(避險),"5,906,246,669","6,278,256,907","-372,010,238"
投信,"4,269,305,340","2,546,240,484","1,723,064,856"
外資及陸資(不含外資自營商),"67,180,008,929","67,534,212,959","-354,204,030"
外資自營商,"19,763,750","27,194,090","-7,430,340"
合計,"80,408,394,974","78,831,934,713","1,576,460,261"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
