單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"2,696,812,386","3,787,389,392","-1,090,577,006"
自營商(避險),"8,373,114,971","10,294,998,982","-1,921,884,011"
投信,"13,853,490,953","17,251,035,291","-3,397,544,338"
外資及陸資(不含外資自營商),"111,073,671,124","128,744,057,104","-17,670,385,980"
外資自營商,"17,771,770","15,423,060","2,348,710"
合計,"135,997,089,434","160,077,480,769","-24,080,391,335"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
