單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"3,291,771,549","4,821,690,908","-1,529,919,359"
自營商(避險),"4,891,206,604","9,631,214,885","-4,740,008,281"
投信,"7,709,294,403","3,298,853,992","4,410,440,411"
外資及陸資(不含外資自營商),"56,151,248,650","69,931,566,487","-13,780,317,837"
外資自營商,"27,837,630","24,248,710","3,588,920"
合計,"72,043,521,206","87,683,326,272","-15,639,805,066"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
