單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"1,686,954,033","2,163,480,031","-476,525,998"
自營商(避險),"5,183,103,800","6,405,314,470","-1,222,210,670"
投信,"4,419,005,961","2,160,712,447","2,258,293,514"
外資及陸資(不含外資自營商),"44,255,035,946","54,535,001,858","-10,279,965,912"
外資自營商,"15,870,570","18,655,930","-2,785,360"
合計,"55,544,099,740","65,264,508,806","-9,720,409,066"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
