單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"1,518,778,713","3,263,384,070","-1,744,605,357"
自營商(避險),"5,230,792,578","7,182,578,586","-1,951,786,008"
投信,"22,370,234,914","21,842,936,141","527,298,773"
外資及陸資(不含外資自營商),"81,845,802,602","84,716,371,543","-2,870,568,941"
外資自營商,"28,394,520","27,475,590","918,930"
合計,"110,965,608,807","117,005,270,340","-6,039,661,533"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
