單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"3,224,950,255","11,444,944,474","-8,219,994,219"
自營商(避險),"14,763,862,371","19,800,734,172","-5,036,871,801"
投信,"11,765,561,558","6,922,170,931","4,843,390,627"
外資及陸資(不含外資自營商),"179,725,876,121","198,352,904,050","-18,627,027,929"
外資自營商,0,0,0
合計,"209,480,250,305","236,520,753,627","-27,040,503,322"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
