單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"4,042,311,020","5,145,432,144","-1,103,121,124"
自營商(避險),"5,601,105,371","7,157,806,758","-1,556,701,387"
投信,"1,894,742,850","2,872,670,150","-977,927,300"
外資及陸資(不含外資自營商),"78,983,727,927","87,525,936,766","-8,542,208,839"
外資自營商,"21,314,050","26,439,380","-5,125,330"
合計,"90,521,887,168","102,701,845,818","-12,179,958,650"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
