單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"2,641,874,031","5,677,183,661","-3,035,309,630"
自營商(避險),"7,579,780,498","12,353,718,869","-4,773,938,371"
投信,"24,744,364,870","24,447,371,447","296,993,423"
外資及陸資(不含外資自營商),"107,401,512,621","107,236,919,673","164,592,948"
外資自營商,"421,030","97,370","323,660"
合計,"142,367,532,020","149,715,193,650","-7,347,661,630"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
