單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"4,596,440,130","3,687,689,319","908,750,811"
自營商(避險),"9,860,325,735","7,670,545,681","2,189,780,054"
投信,"8,190,583,739","6,506,667,507","1,683,916,232"
外資及陸資(不含外資自營商),"117,585,241,535","99,298,904,307","18,286,337,228"
外資自營商,"50,818,430","63,206,380","-12,387,950"
合計,"140,232,591,139","117,163,806,814","23,068,784,325"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
