單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"3,875,315,087","2,291,031,420","1,584,283,667"
自營商(避險),"6,995,049,918","6,188,173,119","806,876,799"
投信,"2,920,636,995","3,778,405,529","-857,768,534"
外資及陸資(不含外資自營商),"78,411,739,706","72,268,042,961","6,143,696,745"
外資自營商,"43,097,280","33,145,460","9,951,820"
合計,"92,202,741,706","84,525,653,029","7,677,088,677"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
