單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"4,526,529,041","2,786,328,210","1,740,200,831"
自營商(避險),"9,154,591,022","8,251,117,202","903,473,820"
投信,"7,563,908,325","5,004,988,713","2,558,919,612"
外資及陸資(不含外資自營商),"119,711,696,268","98,015,133,370","21,696,562,898"
外資自營商,"41,196,700","37,194,470","4,002,230"
合計,"140,956,724,656","114,057,567,495","26,899,157,161"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
