單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"3,509,308,624","4,628,970,534","-1,119,661,910"
自營商(避險),"5,614,076,061","7,632,448,343","-2,018,372,282"
投信,"2,302,903,540","1,874,433,169","428,470,371"
外資及陸資(不含外資自營商),"73,111,875,742","79,527,362,372","-6,415,486,630"
外資自營商,"23,990,210","16,626,560","7,363,650"
合計,"84,538,163,967","93,663,214,418","-9,125,050,451"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
