單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"2,216,458,255","3,442,800,587","-1,226,342,332"
自營商(避險),"6,191,868,431","9,252,664,285","-3,060,795,854"
投信,"6,257,599,120","5,256,697,648","1,000,901,472"
外資及陸資(不含外資自營商),"51,953,039,561","73,169,213,267","-21,216,173,706"
外資自營商,"38,784,110","22,341,990","16,442,120"
合計,"66,618,965,367","91,121,375,787","-24,502,410,420"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
