單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"4,402,469,121","3,943,628,577","458,840,544"
自營商(避險),"7,849,395,035","5,313,641,578","2,535,753,457"
投信,"3,050,638,100","3,643,414,845","-592,776,745"
外資及陸資(不含外資自營商),"91,608,577,327","77,133,998,837","14,474,578,490"
外資自營商,"25,564,860","21,469,220","4,095,640"
合計,"106,911,079,583","90,034,683,837","16,876,395,746"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
