單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"3,316,535,348","2,278,199,011","1,038,336,337"
自營商(避險),"5,074,105,640","5,857,967,165","-783,861,525"
投信,"3,079,282,105","3,588,419,082","-509,136,977"
外資及陸資(不含外資自營商),"76,893,863,851","73,612,009,179","3,281,854,672"
外資自營商,"10,391,840","7,173,660","3,218,180"
合計,"88,363,786,944","85,336,594,437","3,027,192,507"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
