單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"5,290,018,565","9,054,997,538","-3,764,978,973"
自營商(避險),"13,869,481,823","16,234,085,276","-2,364,603,453"
投信,"67,412,629,649","7,468,282,728","59,944,346,921"
外資及陸資(不含外資自營商),"128,104,245,058","127,702,240,649","402,004,409"
外資自營商,"1,496,090",0,"1,496,090"
合計,"214,676,375,095","160,459,606,191","54,216,768,904"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
