單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"1,822,955,222","2,297,889,429","-474,934,207"
自營商(避險),"6,747,951,013","8,198,925,697","-1,450,974,684"
投信,"4,287,692,275","3,838,963,789","448,728,486"
外資及陸資(不含外資自營商),"77,836,358,687","66,247,201,214","11,589,157,473"
外資自營商,"35,411,190","24,992,160","10,419,030"
合計,"90,694,957,197","80,582,980,129","10,111,977,068"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
