單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"5,561,991,361","5,300,615,514","261,375,847"
自營商(避險),"9,946,066,830","5,713,084,387","4,232,982,443"
投信,"5,509,920,987","4,120,075,363","1,389,845,624"
外資及陸資(不含外資自營商),"116,587,435,922","117,771,451,647","-1,184,015,725"
外資自營商,"41,945,940","37,805,900","4,140,040"
合計,"137,605,415,100","132,905,226,911","4,700,188,189"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
