單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"2,616,428,985","2,508,955,902","107,473,083"
自營商(避險),"6,741,021,231","9,974,186,287","-3,233,165,056"
投信,"7,234,267,329","3,584,440,885","3,649,826,444"
外資及陸資(不含外資自營商),"91,589,694,573","88,645,138,975","2,944,555,598"
外資自營商,0,0,0
合計,"108,181,412,118","104,712,722,049","3,468,690,069"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
