單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"2,353,311,668","1,738,411,836","614,899,832"
自營商(避險),"5,872,664,683","5,339,489,310","533,175,373"
投信,"9,291,890,750","5,513,303,560","3,778,587,190"
外資及陸資(不含外資自營商),"77,036,029,503","66,473,461,447","10,562,568,056"
外資自營商,"15,691,510","16,682,120","-990,610"
合計,"94,553,896,604","79,064,666,153","15,489,230,451"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
