單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"14,079,176,422","2,718,792,875","11,360,383,547"
自營商(避險),"10,012,395,880","5,950,144,113","4,062,251,767"
投信,"4,626,615,497","2,488,347,841","2,138,267,656"
外資及陸資(不含外資自營商),"69,241,384,387","72,081,320,594","-2,839,936,207"
外資自營商,"16,270,150","17,334,840","-1,064,690"
合計,"97,959,572,186","83,238,605,423","14,720,966,763"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
