單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"1,180,828,896","1,334,282,499","-153,453,603"
自營商(避險),"4,295,463,106","5,947,840,865","-1,652,377,759"
投信,"1,916,301,199","2,260,251,851","-343,950,652"
外資及陸資(不含外資自營商),"50,497,283,774","56,473,489,670","-5,976,205,896"
外資自營商,"33,671,070","31,371,210","2,299,860"
合計,"57,889,876,975","66,015,864,885","-8,125,987,910"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
