單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"4,406,654,722","3,173,228,918","1,233,425,804"
自營商(避險),"5,795,390,828","5,712,847,026","82,543,802"
投信,"1,991,963,050","1,951,298,316","40,664,734"
外資及陸資(不含外資自營商),"133,000,070,834","107,949,845,125","25,050,225,709"
外資自營商,"19,585,270","16,705,680","2,879,590"
合計,"145,194,079,434","118,787,219,385","26,406,860,049"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
