單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"4,882,097,711","3,874,505,914","1,007,591,797"
自營商(避險),"13,970,966,593","13,051,786,334","919,180,259"
投信,"13,610,993,007","15,404,449,909","-1,793,456,902"
外資及陸資(不含外資自營商),"156,807,284,582","159,207,721,790","-2,400,437,208"
外資自營商,"40,000","18,650","21,350"
合計,"189,271,341,893","191,538,463,947","-2,267,122,054"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
