單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"3,307,685,049","3,803,873,313","-496,188,264"
自營商(避險),"7,905,919,224","14,277,612,449","-6,371,693,225"
投信,"8,373,148,978","3,275,141,522","5,098,007,456"
外資及陸資(不含外資自營商),"83,801,955,675","96,600,155,588","-12,798,199,913"
外資自營商,0,0,0
合計,"103,388,708,926","117,956,782,872","-14,568,073,946"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
