單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"3,667,995,098","3,657,021,808","10,973,290"
自營商(避險),"9,459,419,708","11,333,021,311","-1,873,601,603"
投信,"9,433,569,660","7,395,773,217","2,037,796,443"
外資及陸資(不含外資自營商),"105,055,630,722","94,761,589,766","10,294,040,956"
外資自營商,"1,190,710","611,340","579,370"
合計,"127,616,615,188","117,147,406,102","10,469,209,086"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
