單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"4,296,547,077","3,886,012,931","410,534,146"
自營商(避險),"5,967,541,071","6,655,673,482","-688,132,411"
投信,"2,672,089,800","3,547,270,426","-875,180,626"
外資及陸資(不含外資自營商),"103,097,684,184","95,202,031,908","7,895,652,276"
外資自營商,"16,287,250","22,991,650","-6,704,400"
合計,"116,033,862,132","109,290,988,747","6,742,873,385"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
