單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"2,457,251,564","4,996,501,436","-2,539,249,872"
自營商(避險),"9,629,736,150","10,752,707,368","-1,122,971,218"
投信,"7,272,352,127","3,713,593,805","3,558,758,322"
外資及陸資(不含外資自營商),"139,324,156,542","90,487,580,463","48,836,576,079"
外資自營商,"52,288,460","53,190,690","-902,230"
合計,"158,683,496,383","109,950,383,072","48,733,113,311"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
