單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"8,283,306,362","1,929,691,960","6,353,614,402"
自營商(避險),"7,554,059,458","5,867,112,864","1,686,946,594"
投信,"10,625,469,401","10,482,009,729","143,459,672"
外資及陸資(不含外資自營商),"87,542,028,433","69,462,832,314","18,079,196,119"
外資自營商,"12,241,640","16,397,380","-4,155,740"
合計,"114,004,863,654","87,741,646,867","26,263,216,787"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
