單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"6,102,367,893","2,299,176,696","3,803,191,197"
自營商(避險),"8,076,899,626","6,245,777,993","1,831,121,633"
投信,"4,910,949,364","2,763,132,280","2,147,817,084"
外資及陸資(不含外資自營商),"100,241,484,959","78,213,550,451","22,027,934,508"
外資自營商,"34,436,990","25,731,570","8,705,420"
合計,"119,331,701,842","89,521,637,420","29,810,064,422"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
