單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"6,579,703,077","5,030,777,328","1,548,925,749"
自營商(避險),"9,072,653,757","8,479,616,214","593,037,543"
投信,"5,660,797,099","5,103,013,442","557,783,657"
外資及陸資(不含外資自營商),"133,066,831,226","109,902,373,251","23,164,457,975"
外資自營商,"53,304,410","49,051,270","4,253,140"
合計,"154,379,985,159","128,515,780,235","25,864,204,924"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
