單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"3,320,624,132","3,604,949,761","-284,325,629"
自營商(避險),"6,523,438,953","6,185,979,848","337,459,105"
投信,"1,759,805,290","1,405,652,796","354,152,494"
外資及陸資(不含外資自營商),"64,382,155,284","76,079,504,923","-11,697,349,639"
外資自營商,"15,031,290","11,210,250","3,821,040"
合計,"75,986,023,659","87,276,087,328","-11,290,063,669"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
