單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"3,981,703,025","4,092,133,161","-110,430,136"
自營商(避險),"6,661,406,307","9,274,446,564","-2,613,040,257"
投信,"8,540,630,569","6,220,918,303","2,319,712,266"
外資及陸資(不含外資自營商),"53,762,428,163","54,627,107,732","-864,679,569"
外資自營商,"369,550","418,060","-48,510"
合計,"72,946,168,064","74,214,605,760","-1,268,437,696"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
