單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"1,790,418,211","3,108,827,108","-1,318,408,897"
自營商(避險),"5,494,780,931","4,726,838,095","767,942,836"
投信,"2,520,760,558","3,015,333,499","-494,572,941"
外資及陸資(不含外資自營商),"67,722,500,338","57,895,274,764","9,827,225,574"
外資自營商,"26,038,640","18,936,700","7,101,940"
合計,"77,528,460,038","68,746,273,466","8,782,186,572"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
