單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"4,515,820,081","2,515,836,112","1,999,983,969"
自營商(避險),"6,979,323,770","8,826,675,642","-1,847,351,872"
投信,"3,364,387,962","1,354,318,224","2,010,069,738"
外資及陸資(不含外資自營商),"67,365,874,003","78,583,791,128","-11,217,917,125"
外資自營商,"9,325,010","12,662,430","-3,337,420"
合計,"82,225,405,816","91,280,621,106","-9,055,215,290"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
