單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"8,299,981,935","4,709,463,541","3,590,518,394"
自營商(避險),"14,528,515,313","13,248,744,623","1,279,770,690"
投信,"14,190,614,054","13,652,613,274","538,000,780"
外資及陸資(不含外資自營商),"163,576,189,864","142,366,022,339","21,210,167,525"
外資自營商,0,0,0
合計,"200,595,301,166","173,976,843,777","26,618,457,389"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
