單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"2,788,557,155","2,478,505,062","310,052,093"
自營商(避險),"6,775,566,797","6,671,796,997","103,769,800"
投信,"6,281,908,263","2,788,571,839","3,493,336,424"
外資及陸資(不含外資自營商),"76,710,291,690","72,877,182,690","3,833,109,000"
外資自營商,"16,565,090","24,701,980","-8,136,890"
合計,"92,556,323,905","84,816,056,588","7,740,267,317"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
