單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"11,669,871,536","2,188,733,142","9,481,138,394"
自營商(避險),"10,879,190,428","7,588,361,905","3,290,828,523"
投信,"3,288,223,605","3,625,191,165","-336,967,560"
外資及陸資(不含外資自營商),"101,755,027,311","72,171,553,966","29,583,473,345"
外資自營商,"51,503,930","48,393,810","3,110,120"
合計,"127,592,312,880","85,573,840,178","42,018,472,702"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
